V13->V19	[22 -33 ]:																							1	1	2	12	49	120	110	94	93	68	8	
V13->V20	[23 -26 ]:																								1	1	1	
V13->V21	[23 -25 ]:																								1	1	
V19->V22	[27 -38 ]:																												1	1	3	13	56	113	123	91	90	15	2	
V19->V23	[30 -32 ]:																															1	1	
V22->V24	[32 -78 ]:																																	1	1	6	26	54	94	75	98	50	78	53	81	45	55	45	44	29	28	20	21	15	21	30	34	32	36	26	33	13	14	11	16	9	15	12	9	4	7	4	5	2	1	4	4	3	3	
V22->V25	[32 -130]:																																	1	1	4	19	43	46	35	46	53	71	47	66	59	83	58	83	90	106	87	112	95	119	83	106	78	100	82	98	94	115	94	107	88	96	84	100	90	115	101	120	92	102	69	76	57	67	60	70	67	84	68	74	77	76	79	84	86	85	89	75	61	47	47	47	51	59	57	63	57	56	54	50	51	41	31	30	34	38	33	22	20	24	28	34	33	39	29	24	30	27	24	19	16	19	27	29	35	32	
V24->V26	[34 -37 ]:																																			1	1	1	
V22->V27	[34 -36 ]:																																			1	1	
V24->V28	[36 -38 ]:																																					1	1	
V24->V29	[38 -41 ]:																																							1	1	1	
V25->V30	[44 -46 ]:																																													1	1	
V25->V31	[46 -48 ]:																																															1	1	
V25->V32	[48 -51 ]:																																																	1	1	2	
V25->V33	[48 -50 ]:																																																	1	1	
V25->V34	[49 -52 ]:																																																		1	1	2	
V25->V35	[51 -53 ]:																																																				1	1	
V25->V36	[52 -54 ]:																																																					1	1	
V25->V37	[55 -72 ]:																																																								1	1	4	3	3	2	2	2	5	11	17	17	15	8	6	2	1	
V25->V38	[58 -61 ]:																																																											1	1	1	
V25->V39	[58 -60 ]:																																																											1	1	
V25->V40	[58 -60 ]:																																																											1	1	
V25->V41	[59 -66 ]:																																																												1	1	3	4	2	2	1	
V25->V42	[59 -61 ]:																																																												1	1	
V24->V43	[61 -64 ]:																																																														1	1	1	
V25->V44	[62 -65 ]:																																																															1	1	1	
V25->V45	[63 -70 ]:																																																																1	1	4	6	10	6	6	
V41->V46	[64 -66 ]:																																																																	1	1	
V25->V47	[66 -130]:																																																																			1	1	2	5	6	14	18	34	40	57	56	63	57	63	50	44	52	53	48	48	47	43	40	41	39	49	65	76	79	74	68	65	64	67	64	76	66	82	71	90	84	104	84	93	85	107	97	108	93	92	85	78	73	86	65	82	67	86	72	80	70	88	70	91	
V24->V48	[66 -68 ]:																																																																			1	1	
V25->V49	[67 -71 ]:																																																																				1	1	1	1	
V25->V50	[71 -73 ]:																																																																								1	1	
V25->V51	[72 -74 ]:																																																																									1	1	
V47->V52	[77 -79 ]:																																																																														1	1	
V25->V53	[80 -82 ]:																																																																																	1	1	
V47->V54	[80 -84 ]:																																																																																	1	1	1	1	
V25->V55	[81 -83 ]:																																																																																		1	1	
V47->V56	[81 -83 ]:																																																																																		1	1	
V25->V57	[82 -85 ]:																																																																																			1	1	1	
V47->V58	[85 -87 ]:																																																																																						1	1	
V47->V59	[91 -93 ]:																																																																																												1	1	
V47->V60	[92 -94 ]:																																																																																													1	1	
V25->V61	[92 -94 ]:																																																																																													1	1	
V47->V62	[93 -99 ]:																																																																																														1	1	4	4	3	2	
V25->V63	[95 -97 ]:																																																																																																1	1	
V25->V64	[95 -97 ]:																																																																																																1	1	
V47->V65	[95 -97 ]:																																																																																																1	1	
V25->V66	[96 -98 ]:																																																																																																	1	1	
V47->V67	[101-103]:																																																																																																						1	1	
V47->V68	[104-108]:																																																																																																									1	1	2	2	
V47->V69	[108-112]:																																																																																																													1	1	1	1	
V47->V70	[108-110]:																																																																																																													1	1	
V47->V71	[108-110]:																																																																																																													1	1	
V25->V72	[109-111]:																																																																																																														1	1	
V25->V73	[110-112]:																																																																																																															1	1	
V25->V74	[111-114]:																																																																																																																1	1	1	
V47->V75	[114-130]:																																																																																																																			1	1	4	12	16	21	20	26	24	27	33	31	22	17	15	11	
V47->V76	[115-119]:																																																																																																																				1	1	1	1	
V47->V77	[115-117]:																																																																																																																				1	1	
V47->V78	[116-119]:																																																																																																																					1	1	1	
V47->V79	[117-119]:																																																																																																																						1	1	
V47->V80	[118-122]:																																																																																																																							1	1	3	2	
V75->V81	[121-123]:																																																																																																																										1	1	
V75->V82	[121-123]:																																																																																																																										1	1	
V25->V83	[122-124]:																																																																																																																											1	1	
V47->V84	[123-127]:																																																																																																																												1	1	2	1	
V0	0.5       00000000000000000000001100000000000000001000000000000000000000000000000000000000000100000000100000010000000000010000000000000001
V1	0.515134  00000100000100000100001000010000101000001000000100000000000000000000000000000000111100100000100000010000000001010000000000000001
V2	0.599637  00000111000100001000100000010000101000001000000100000100100000000000010010100010111100110000100000010000000101010000100100001001
V3	0.614424  00000100100101001100110000010010001000001000000100000010000000000100010000000000111100100101110101000000000001010000000000110001
V4	0.576291  00100011100101001000100000110000101100101000100100000100100000000000010010100100111101110001010000010000000101010000101100001001
V5	0.701749  00000000100101001110111001000000001000001000010100001110000100000100010000000010101100100101110111000000000100010000000001111001
V6	0.571649  01000111001100000000001000010000101100001000000100000100101000000000010000100010111100111000100000001000001101010000100110001001
V7	0.727395  10001000100101001010111011000000011000001000110100001010000100000000010000010010101100100100111111000000001101010000001001011001
V8	0.764784  11001001100001001010111011000010011000000000110100001110000100001011010111010001101100101110111111000000101101010000001000011001
V9	0.660524  00010001100101101110111001000000001100001000000100011111000110001100010000000010101100101100111011000000000100010000100001111001
V10	0.804845  10001001100101011010101010000100001000001000110100001010000100000000010000001010101100100100111001001000001101010000001010011101
V11	0.821015  11001101101001001111011010000010011000100000100110010010000100000011010110010001101100101110111011000010101101010000001100011001
V12	0.831551  11000001101101001100011001000010111000010000110100001110000100001010010111010000101000101100110111000000101101010000001100011101
V13	0.862178  11011001000100011010110011010110011100000000110100001010001100001011010101010001001100101110111111000000101101010000001010111001
V14	0.785566  11101001101001001000111011110010010000000100110100001110000100001011000011010011101100100111010110001001111101010000001000011001
V15	0.853317  01011001100001001010111011000011111110001000110100000110000100001011010101010001100100101110111101001100101111110100000110011001
V16	0.733392  10000000001101011001101011001110000000101000110110001010000100001000010001001110101000100100101001001000000111010000001010011111
V17	0.814913  10011100000100011010100111110110011101001000110111001010001000001011010001000001001111101010111111000000101101010000101010111000
V18	0.9328    01011001100100011010110010010010011100000010100100000010011000000011011101000000001100101110111110000100101100010000001010110001
V19	0.954944  10011011000100011010110011010110011110000000111101001000001100001011010101010001101100101111111110000000000001010000001010110001
V20	0.792351  11011001001000011000111010110111011100000000110101001010001100001011010101010001001110110110100111000000001101110101101010101001
V21	0.826526  11011001000100011010110010010110110100000000000100001010001100000011001101110011001101101111111111000001101101010101000000101001
V22	0.996513  11011011010100011010110011010110001100000000001101001000001100001011010101000000111110101011011110000100000010000001111010110001
V23	0.9024    10010011000100100010110001010110011110000000011101001000001100001111010101010011001100101110111111000011001000010000001010100011
V24	1         11011001011100001010110111010010001100011001001101001000001100001001010010010000011110101001011110001111000010000011111010110001
V25	1         11011011010110011010110011010111101100000001001101001000001100011010100001000000111011101011011110000100000011000001000010110001
V26	0.906429  11010001011100001010110111010010011100011001011101001000001100001001010010010000111110101011001011000100000010000011111010110101
V27	0.979421  11011011010110010010110011100110001100010001000101001000001100011111010111000000110110101011011111000101000010000001111100111000
V28	0.956185  11010001010100101010110110010110001100011001001101011000001100001011010011010000011110101001011110001111001111001001110010110000
V29	1         01011000111100001010110111010010001101011001001101000000001100001011010010010001111010111001011110001110000010010011111010110000
V30	0.974344  11011011010110011010011011010111001101010001001011001000001100001010000000000001111011101011011110000100000011000001001010110011
V31	0.956617  11011011011100001010110011010110101100000001001111101000101101000110100001000000111011101011011110100000000011000001000010111011
V32	0.917553  11010011010110011000100011010111100100000000001001001000001000011110100000010000111111101011110111000000000111000001001010000101
V33	0.971112  10011011000111010111110010010111101100000001111101001001101100001010100001000000111011101010110100000110000011000001000010110000
V34	1         01011011010110011010111011010111101101010111011101000000001000011110100001110000111011101111011111000100000011000001101110100001
V35	0.912468  01011001010110011010110011010111001101000001001111001000000100011010100000000000111011111010111110000100000011000000000010100101
V36	1         11010011000110111010100011010011101110000001001100001110001100011010101001000000111011011011011110000100001011000001100011010011
V37	1         11011011010010011000110111010111101100000101001101000100001000010010100101010000110010001011011110000100100011000011000011110001
V38	1         01111011010110011111110111010101101100000001001001101000001100011010100000001000011011101011010110000100001111010000000010011001
V39	0.962659  11011101000110011000100011010111101100010011001101001000001100010011100001010000011110101011011100010100100010100001000010110101
V40	0.906453  01111011010110011110110011110011001100000001001101001000001100111010100001000000111011001011011110010101000010100001000010110011
V41	1         11011011010110011010011011010111100000000101001101011010001101011010100001000000011011100001011010001100000001000011000110110001
V42	0.953955  11001110010110011010111001010110111100000001101111001000010100011110100101011000111011111011011110000110000010000101000010110001
V43	0.980699  11111001011101101010110111011110001100011011001111001000001000001001110010010010011110101001011100001101100010000011100010110000
V44	1         11001011011010011110100011000111101100000001001101000000001100011010100101000100111011101010011100000100000011000111000010111101
V45	1         11011011011100011010110000010101101100000001001101101100111101010010100001000000111001101111011110010100000011100001000010110101
V46	0.965517  11011110010111011011011011010001100000000111001101011010001101010010101001001000011011101001011010001100010001000011011100110001
V47	1         11011111010100011011110110011111101100000111001001001000000100011011100001001000011010111111011111000100000001000101000010100001
V48	0.963885  11100000011100001010100011010011101100011001001001001000001100001100100010100101011110101001011110001111010010000011011010110001
V49	0.910787  01111011010111011010110011010011111100000001101101001000000000010010100001000000111001101011111111000100000011100001000010100100
V50	1         11111011000110011110110010100111111100000000001101001000001100011010100101010000111011101011011110100100000011000101000010110001
V51	0.985817  11011001110110010111110010000111101100000001011001001000001100011000100001000000111010001011011110000110000011000001000010110001
V52	0.932104  10011111010100011011110010011101101100100110001011001000100100011110110110001101001011111101011111000100000001000111000010000001
V53	0.934058  11011010010110000010110011010111101100011011101101001000001100011110100001000000111011101001111111000000100011000101011010011000
V54	1         11010110010101010011010110011111101000000101001001001000000100011011101001111000111010011110010111010100010001001101001010100001
V55	0.942445  11011011100110001010110011010111101100000101001101001000001100000010000001000000111011101011011111011100000011000001100110110001
V56	0.901854  11010111010100011111110110011111101100100111101001001010000000011010000101000000111010111111011101110000101001001101000011100001
V57	0.925573  11010011000110101011110011010111101100000001001001001000101100111000100001000100111011101111011110010110001001000001000011110000
V58	0.944724  11011111010100010010110110101111101110010101101001001000100100011010100001001000011010011111011110010100000001000101000010100011
V59	0.993371  11111111010101011011110100011101101100000101001101001000100100001011101001000100001010111111011111000100000001001101000010110000
V60	0.908255  11010011011111001011111110011111111100000111001001001000010100011011100001001110011010111110011111000100000000000001000110100001
V61	0.946179  11011011000110011010110111000111100100000001001101001000001100011100100001001000110111101111010110000100000011000101000000110001
V62	1         11011111010100011011000100010111111100000111001001001000000100010111000001101000111110111111011111000101000001000111010010100000
V63	1         11011011110101011010110011000111101100000001101101001010001101011110100001011110111011101011101110001100000011001000100010100001
V64	0.93418   11011011010000011000010111010101101110000000001101101000101100001010100001000000111111111011010110001100000011000001000010111011
V65	1         01011111110100011011110110011111100000000111000001001001000100011010000000001000011010111110011111001100000001000101000010101001
V66	0.917651  11011011010100111010110011010111001110000001001101001000001001011010110001000110111011001011011110000110000011100001100011110101
V67	0.903373  11011111010000011010110110011101101111000101001001001000000100111011000001001001011010111111000111000100011001000101000010100011
V68	1         11011101010100011011110110001001101100000111011001001010000110001111100011001000011010111111011111000101010001010100000000000001
V69	1         11011101110100011011100110011111101110000111001001001100000110100010100101001000011010111111011001100100000001000101000110100000
V70	1         11001111011100111010110110001111101100000111001001101000101100011011111001001000011010111111011111000111010001000101000010111001
V71	0.917067  00011011010000000001110110011010101101000110001101001000000000011111100001001000011010111111011111010100100001100101001010100001
V72	0.982129  10011011010110011011110000110111101100101001001101001011001101111110110101100000101011101011011110000100000011000001100010110001
V73	1         01010011010111111110110001010111101110000001001001001000101110011010101001001100111011111011011110000100100011000001000000110001
V74	1         10011011011100011011110001010111101100000000001101001110010100011010101001010000111011101011010110001100111011001001000010010001
V75	1         11011110010100011011010110011111101110010011001001000100000110001011100011001000111010111111001111000101000011000101000010000001
V76	1         11011111010100110011110110011101100100000111001001001000010101011011000001001000111110111111011111000100000001001000000010101001
V77	1         11001110010100011011110110011110001100100011001001001100000000011010100001001000011010111111011001010000100101001001000010101101
V78	0.944219  11011111010100011011110110011111101101000111001001011010000100011011100001001010111010011100011111010000000001001100000010100000
V79	0.918871  10010011010111010011100111011111101100001111000001001000100101011011000000001000011010011111011111000100000001010101000010100001
V80	1         11011111001000011001010010011111101101100111000001000001010100011011110001001000111010111111011000000100000001100100000010100000
V81	1         01011110010110011011001110011111101010010011010001100100000010001011100011000000001000111111001111000101000011000101000010000001
V82	1         11111110110000011011010111001111111100010001011000000100000110001011100101001000010010111011001111000101000011000101000010001011
V83	1         11010010110110011010110111110111100100000000011101101000001100011010100001000100111011111001001011000100101001000101000010110101
V84	1         11111111010100010011110110011101101100000011001001011000000100011011100000101000011010110111011001000100100001010101000010100100
Severity Histogram: 1226	1032	892	829	1403	1232	1054	1024	1215	952	915	816	1009	543	442	420	509	216	151	229	108	83	64	37	32	17	28	14	0	11	7	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Self-Driving Automata
0 <- 0
0 + 0 -> 3 [ 1 ]
0 + 1 -> 9 [ 1 1 ]
1 + 0 -> 5 [ 0 ]
1 + 1 -> 11 [ 0 1 ]
2 + 0 -> 3 [ 0 0 ]
2 + 1 -> 2 [ 1 0 ]
3 + 0 -> 10 [ 1 ]
3 + 1 -> 2 [ 0 ]
4 + 0 -> 5 [ 1 1 ]
4 + 1 -> 7 [ 1 0 ]
5 + 0 -> 9 [ 1 ]
5 + 1 -> 7 [ 1 1 ]
6 + 0 -> 8 [ 0 ]
6 + 1 -> 2 [ 0 1 ]
7 + 0 -> 9 [ 0 ]
7 + 1 -> 8 [ 0 ]
8 + 0 -> 5 [ 1 0 ]
8 + 1 -> 3 [ 0 ]
9 + 0 -> 5 [ 0 ]
9 + 1 -> 9 [ 1 ]
10 + 0 -> 10 [ 0 0 ]
10 + 1 -> 3 [ 1 ]
11 + 0 -> 8 [ 0 ]
11 + 1 -> 6 [ 0 0 ]
Graph
Nodes: 256
Edges: 1151
Tot Weight: 1151
Max Weight: 1
W Hist: 31489 1151 
3 7 9 12 13 27 46 120 
2 4 8 10 43 121 
1 5 9 14 17 31 55 90 98 131 
0 6 10 32 45 46 91 93 99 122 132 
1 7 11 16 28 61 94 123 132 
2 6 12 18 29 32 47 59 133 
3 5 13 15 18 33 59 126 
0 4 14 16 49 127 
1 9 15 20 51 65 96 
0 2 8 10 12 16 22 51 55 63 97 99 
1 3 9 13 17 22 100 106 139 
4 18 26 33 53 64 107 130 137 140 
0 5 9 13 19 24 34 55 131 138 
0 6 10 12 20 40 55 59 70 111 
2 7 21 23 26 41 59 68 112 134 
6 8 22 24 30 57 68 135 
4 7 9 17 23 28 112 145 
2 10 16 18 20 24 39 59 74 112 113 136 143 146 
5 6 11 17 19 21 25 30 40 47 63 64 72 113 137 144 
12 18 26 46 48 61 117 
8 13 17 27 29 32 35 47 76 118 140 148 
14 18 28 30 63 64 141 149 
9 10 15 29 34 68 
14 16 24 26 65 68 118 
12 15 17 23 27 36 39 53 77 80 112 119 
18 26 47 54 67 68 113 115 151 
11 14 19 23 25 38 48 83 116 152 154 
0 20 24 34 69 72 125 155 
4 16 21 35 40 81 126 
5 20 22 30 71 85 116 
15 18 21 29 42 73 87 117 118 
2 53 118 119 121 126 157 
3 5 20 44 54 61 119 122 127 129 158 
6 11 62 75 86 89 120 130 131 152 
12 22 27 35 46 47 77 121 132 153 162 
20 28 34 36 42 62 92 122 163 
24 35 37 43 63 81 123 
36 38 90 124 132 
26 37 50 51 67 80 125 126 133 135 163 
17 24 42 68 96 126 127 129 136 158 164 
13 18 28 43 85 127 130 159 168 
14 43 48 68 128 169 
30 35 39 43 49 69 84 98 129 159 
1 36 40 41 42 44 45 55 56 97 130 160 
32 43 131 132 169 
3 43 47 48 90 132 133 135 170 
0 3 19 34 49 102 133 136 143 
5 18 20 25 34 45 49 59 60 93 101 134 144 166 173 
19 26 41 45 135 165 167 174 
7 42 46 47 51 76 94 136 166 
38 51 55 77 137 
8 9 38 49 50 53 93 97 107 138 
53 106 139 149 177 
11 24 31 51 52 55 56 140 148 150 172 178 179 
25 32 55 57 59 141 149 173 180 
2 9 12 13 43 50 53 54 57 82 97 111 142 
43 53 68 69 83 102 110 143 173 
15 54 55 59 64 144 174 
59 65 145 183 
5 6 13 14 17 47 54 57 58 62 64 102 146 154 184 
47 63 72 73 102 106 147 155 
4 19 32 63 148 187 
33 35 59 115 149 179 188 
9 18 21 36 60 61 64 68 70 106 150 180 
11 18 21 57 59 63 71 106 121 151 
8 23 58 77 78 119 152 
68 119 153 
25 38 68 154 162 193 
14 15 22 23 25 39 41 56 63 66 67 111 125 155 163 165 194 
27 42 56 81 82 115 123 156 166 
13 63 72 157 
29 64 78 124 158 
18 27 60 70 77 79 115 159 
30 60 119 130 160 168 
17 119 128 161 169 171 199 
33 128 162 172 200 
20 49 77 81 163 
24 34 50 65 72 76 78 84 100 134 164 
65 71 77 79 85 101 123 124 132 165 194 195 
72 78 80 81 101 166 195 196 
24 38 79 81 102 136 167 205 
28 36 69 76 79 80 82 86 124 168 206 
55 69 81 128 169 179 
26 56 85 106 128 170 180 
42 77 107 137 140 171 200 201 
29 40 78 83 90 107 128 172 201 202 
33 81 87 90 108 143 173 
30 86 88 132 174 
87 90 92 141 175 185 213 216 
33 131 145 176 186 214 217 
2 37 45 85 86 88 94 133 147 177 
3 114 178 
35 88 94 96 115 179 180 208 209 
3 47 51 115 135 146 149 180 181 183 209 210 
4 49 90 92 95 98 106 116 137 181 184 219 222 
94 96 152 182 220 223 
8 39 92 95 100 141 183 
9 43 51 55 120 150 184 
2 42 94 102 110 121 140 185 186 214 215 
3 9 121 156 186 187 189 215 216 
10 77 96 101 104 122 145 187 190 
47 78 79 100 102 188 220 
46 56 59 60 80 98 101 106 144 158 189 221 230 
115 130 190 231 
100 108 131 191 
150 192 
10 52 60 63 64 83 94 102 110 134 162 193 194 
11 51 84 85 110 119 135 194 195 197 226 
86 104 111 112 116 195 198 227 236 
117 136 154 196 237 
56 98 106 107 114 115 137 197 
13 55 68 108 153 167 198 
14 16 17 24 108 116 140 199 200 
17 18 25 116 128 136 141 200 201 203 240 
91 110 117 118 119 122 137 201 204 230 241 
25 62 69 72 92 93 103 110 123 137 157 171 202 231 234 
26 29 94 108 112 113 117 120 128 138 157 203 235 
19 30 109 114 116 119 132 144 204 
20 23 30 31 114 119 122 145 159 205 
24 31 32 65 66 73 74 107 114 117 118 124 142 206 246 
0 33 97 116 121 132 143 148 161 162 207 236 247 
1 31 34 64 98 99 120 123 124 143 149 208 216 237 240 
3 32 35 100 114 118 123 125 126 130 137 144 163 209 217 241 
4 36 69 78 115 121 122 128 131 150 210 
37 71 78 81 119 121 125 151 165 166 211 252 
27 38 68 122 124 132 137 212 253 
6 28 31 38 39 122 128 133 141 154 167 213 
7 32 39 40 130 131 150 155 214 222 254 
41 74 75 82 83 85 113 116 123 126 129 131 136 151 169 215 216 223 244 255 
32 39 42 128 137 141 151 216 217 219 245 
11 33 40 43 73 103 122 127 132 152 171 217 220 
2 12 33 44 89 104 123 127 128 135 138 218 
3 4 34 37 44 45 78 87 117 120 125 130 137 139 173 219 
5 38 45 46 90 126 134 156 220 
14 47 77 106 133 157 175 221 222 250 
15 38 45 48 93 107 131 150 157 222 223 225 230 251 253 
17 39 46 49 80 109 113 128 141 158 177 223 226 231 233 254 
11 18 50 84 94 110 114 115 122 125 129 132 138 224 234 
12 51 116 131 137 179 225 
10 52 132 141 146 154 166 226 
11 20 53 84 98 112 144 147 167 181 227 
21 54 88 96 113 126 129 136 139 146 228 236 
55 119 170 183 229 230 237 239 
17 46 56 86 120 121 145 146 171 230 231 233 240 
18 47 57 102 117 122 140 147 148 152 159 185 231 234 
16 58 89 100 118 143 150 152 153 172 232 
17 59 93 139 141 143 147 153 167 173 187 233 
60 90 140 144 146 168 234 
20 53 61 120 144 150 163 169 176 189 235 236 
21 52 54 62 93 121 152 153 170 177 236 237 239 
53 63 97 105 123 127 135 145 148 151 153 158 171 191 237 240 247 
25 64 124 128 129 150 159 172 238 248 
26 33 65 95 130 144 145 149 154 173 193 239 
34 66 111 145 146 149 150 157 174 180 240 
26 59 67 109 126 139 152 175 181 195 241 
27 60 68 127 156 176 242 
69 99 133 155 177 184 197 243 245 253 
31 70 115 116 134 135 153 160 178 185 244 246 252 254 
32 39 71 102 136 150 161 166 179 199 245 253 
40 42 72 118 144 151 160 167 180 186 
43 73 157 159 181 187 201 
74 120 158 168 182 
34 67 75 106 120 169 183 190 203 251 
35 38 68 76 122 148 166 184 191 250 252 
39 77 167 172 185 205 251 
48 68 78 124 173 186 
47 49 69 79 124 139 158 163 187 207 
48 80 111 126 140 146 159 164 174 188 
40 73 81 147 161 175 189 209 
41 44 74 82 128 148 162 190 
45 83 142 149 191 211 
74 84 115 130 143 150 185 192 
53 75 85 145 151 164 193 213 
47 54 56 86 132 146 152 165 188 194 
48 57 87 153 167 195 215 
88 134 154 168 182 189 196 
89 148 155 183 197 217 
52 90 136 149 156 192 198 
53 91 157 182 199 219 
53 62 82 92 138 158 200 
54 63 83 92 93 153 159 194 201 221 
93 94 140 154 160 188 202 204 
95 161 175 178 186 189 197 203 205 223 
58 93 96 142 162 176 204 
59 94 97 156 163 185 198 205 225 
88 98 144 157 164 171 184 186 206 
89 98 99 159 165 182 185 187 201 207 227 239 
61 99 100 146 160 166 186 188 191 208 210 
62 101 167 173 181 187 189 209 211 229 
99 102 148 168 175 182 188 190 210 
100 103 162 169 189 191 211 231 243 
104 150 163 170 187 190 192 195 212 
105 171 177 191 193 213 233 
67 106 152 172 192 194 207 214 
68 78 106 107 173 180 193 215 235 
78 79 107 108 154 174 191 210 216 218 248 
79 109 175 217 219 237 
107 110 156 176 182 211 218 
108 111 177 184 199 219 239 243 
74 112 158 178 198 200 214 220 252 
75 84 112 113 179 199 204 221 241 
84 85 113 114 160 180 186 222 224 
85 115 181 216 223 225 243 247 
113 116 162 182 224 
114 117 181 183 200 208 219 225 245 
80 118 164 182 184 226 
81 119 185 207 220 227 247 
120 166 186 193 206 208 228 252 
92 121 187 204 207 223 229 249 
92 93 122 168 188 213 230 
93 123 187 189 195 231 238 251 
124 170 188 190 197 232 239 
125 191 213 220 253 
88 126 172 192 209 212 214 217 221 255 
89 98 127 193 199 213 255 
98 99 128 174 194 226 
88 99 121 128 129 195 202 237 244 
89 122 129 130 176 196 213 228 238 240 245 
131 195 197 226 230 241 
94 129 132 178 196 198 204 227 230 
95 101 130 133 199 206 212 
102 134 180 200 213 232 
94 127 134 135 201 234 
95 128 135 136 182 202 208 234 246 
137 201 203 245 247 252 
135 138 184 202 204 236 246 253 
107 136 139 205 215 218 234 
108 140 186 206 219 235 238 239 
141 207 217 229 
142 188 208 228 230 240 255 
102 114 135 142 143 209 218 219 229 251 
103 115 136 143 144 190 210 242 243 245 252 254 
145 211 221 240 255 
136 143 146 192 241 244 
115 137 144 147 222 223 226 235 
116 148 194 227 234 236 246 249 
108 120 141 148 149 225 235 
109 121 142 149 150 196 216 248 
151 210 217 227 
142 149 152 186 198 211 227 245 250 
113 121 143 150 153 217 229 232 246 252 254 
114 122 154 200 218 233 243 247 252 
155 231 243 244 248 
156 190 198 202 231 241 242 244 245 249 254 
128 157 216 233 242 243 246 250 
129 156 158 204 217 224 231 239 243 247 251 
119 157 223 225 235 240 244 248 252 
120 150 202 206 224 241 245 249 253 
151 195 237 242 246 249 250 254 
208 235 243 247 248 250 251 255 
134 163 239 244 248 249 252 
135 162 164 210 230 245 249 253 
124 157 163 199 207 224 231 240 241 246 250 254 
125 135 156 158 212 225 247 251 255 
127 136 157 231 240 243 248 252 
128 213 214 229 232 249 253 

Best Fitness: 12387.5
Epidemic Profile
NA-->V0 	[0  -7  ]:	1	3	11	33	97	85	16	
V0 ->V1 	[3  -13 ]:				1	1	2	5	13	22	13	6	1	3	
V0 ->V2 	[4  -14 ]:					1	1	2	7	23	27	17	32	20	5	
V0 ->V3 	[4  -14 ]:					1	1	5	10	37	84	70	34	5	2	
V3 ->V4 	[7  -17 ]:								1	1	2	2	9	24	22	12	11	1	
V3 ->V5 	[7  -17 ]:								1	1	1	6	15	39	69	41	16	7	
V2 ->V6 	[9  -23 ]:										1	1	2	9	21	46	65	23	10	5	4	4	1	2	
V5 ->V7 	[12 -14 ]:													1	1	
V6 ->V8 	[12 -23 ]:													1	1	7	34	73	101	52	44	64	24	4	
V6 ->V9 	[13 -25 ]:														1	1	2	1	1	4	12	13	12	7	3	4	
V8 ->V10	[17 -26 ]:																		1	1	5	24	69	106	66	42	5	
V8 ->V11	[17 -22 ]:																		1	1	1	2	1	
V8 ->V12	[17 -20 ]:																		1	1	1	
V10->V13	[20 -31 ]:																					1	1	8	23	84	111	112	86	79	27	1	
V13->V14	[24 -26 ]:																									1	1	
V13->V15	[25 -34 ]:																										1	1	6	30	75	97	62	8	1	
V13->V16	[26 -31 ]:																											1	1	6	3	2	
V13->V17	[26 -31 ]:																											1	1	4	10	6	
V13->V18	[27 -31 ]:																												1	1	2	1	
V17->V19	[27 -35 ]:																												1	1	3	21	55	88	39	1	
V13->V20	[27 -30 ]:																												1	1	1	
V15->V21	[28 -30 ]:																													1	1	
V15->V22	[29 -38 ]:																														1	1	3	15	35	13	3	3	1	
V19->V23	[30 -38 ]:																															1	1	14	46	103	89	40	8	
V23->V24	[31 -38 ]:																																1	1	2	7	13	23	4	
V23->V25	[32 -71 ]:																																	1	1	2	9	46	105	103	78	58	54	50	46	40	53	41	43	21	20	15	15	13	17	17	18	19	29	32	30	23	21	27	28	24	24	19	11	5	2	1	
V23->V26	[33 -38 ]:																																		1	1	2	5	1	
V23->V27	[33 -37 ]:																																		1	1	2	2	
V23->V28	[34 -74 ]:																																			1	1	3	9	19	39	54	54	49	54	48	43	37	34	41	44	44	55	46	43	40	32	35	41	36	41	31	30	31	33	27	11	2	2	2	2	2	4	3	2	
V25->V29	[37 -130]:																																						1	1	3	8	14	23	23	32	37	40	56	52	66	56	64	56	71	65	81	66	59	53	60	63	79	64	67	71	77	81	76	81	81	83	86	85	77	86	61	61	61	66	74	67	71	56	61	50	57	54	56	46	47	41	45	33	30	22	32	29	41	32	40	23	33	21	30	21	32	23	39	34	43	36	41	33	49	49	62	55	58	53	58	47	50	39	51	43	55	40	48	31	34	
V25->V30	[38 -42 ]:																																							1	1	3	3	
V25->V31	[38 -40 ]:																																							1	1	
V29->V32	[40 -45 ]:																																									1	1	1	2	1	
V25->V33	[41 -43 ]:																																										1	1	
V25->V34	[42 -44 ]:																																											1	1	
V29->V35	[45 -48 ]:																																														1	1	1	
V25->V36	[46 -52 ]:																																															1	1	5	4	4	1	
V29->V37	[46 -48 ]:																																															1	1	
V36->V38	[48 -50 ]:																																																	1	1	
V28->V39	[50 -52 ]:																																																			1	1	
V25->V40	[51 -53 ]:																																																				1	1	
V28->V41	[52 -54 ]:																																																					1	1	
V28->V42	[53 -55 ]:																																																						1	1	
V28->V43	[54 -57 ]:																																																							1	1	1	
V29->V44	[56 -59 ]:																																																									1	1	1	
V29->V45	[59 -62 ]:																																																												1	1	2	
V25->V46	[62 -77 ]:																																																															1	1	5	15	27	33	42	39	39	32	32	26	13	8	2	
V46->V47	[66 -68 ]:																																																																			1	1	
